file_name,title,display_id,upload_date,view_count,like_count,dislike_count,average_rating,creator,artist
The Chemical Brothers   Hey Boy Hey Girl [HQ].TADEU...-c8-kj1GkbfU.mp3,The Chemical Brothers   Hey Boy Hey Girl [HQ].TADEU...,c8-kj1GkbfU,20111205,1264623,8713,227,4.898434162,,
GZA - Shadowboxin'-hI8nzuNBTQw.mp3,GZA - Shadowboxin',hI8nzuNBTQw,20170726,230,2,0,5,,
Bat For Lashes - Daniel-00ZHah-c0hQ.mp3,Bat For Lashes - Daniel,00ZHah-c0hQ,20090313,6765159,31051,639,4.919343472,Bat For Lashes,Bat For Lashes
Emiliana Torrini - Jungle Drum (Official Video)-iZ9vkd7Rp-g.mp3,Emiliana Torrini - Jungle Drum (Official Video),iZ9vkd7Rp-g,20090225,20425162,88183,5615,4.76060009,Emiliana Torrini,Emiliana Torrini
Paolo Nutini - New Shoes--8fNGnUlMZc.mp3,Paolo Nutini - New Shoes,-8fNGnUlMZc,20100716,244239,858,21,4.904437065,Paolo Nutini,Paolo Nutini
Eve - Let Me Blow Ya Mind ft. Gwen Stefani-Wt88GMJmVk0.mp3,Eve - Let Me Blow Ya Mind ft. Gwen Stefani,Wt88GMJmVk0,20090616,104992438,549981,17628,4.875222206,Eve,Eve
Carla Bruni - Quelqu'un m'a dit - [OFFICIAL VIDEO]-QAlo_1zQDuo.mp3,Carla Bruni - Quelqu'un m'a dit - [OFFICIAL VIDEO],QAlo_1zQDuo,20091204,1785275,14203,278,4.923209667,,
Czeslaw Spiewa - Maszynka Do Swierkania (Official Video)-qHqTTSjWBvg.mp3,Czeslaw Spiewa - Maszynka Do Swierkania (Official Video),qHqTTSjWBvg,20080326,23405317,72600,3705,4.805858135,Czeslaw Spiewa,Czeslaw Spiewa
Chiddy Bang - Opposite of Adults-McRgkE_vgjU.mp3,Chiddy Bang - Opposite of Adults,McRgkE_vgjU,20100211,28825228,155714,3081,4.922390461,Chiddy Bang,Chiddy Bang
Dr. Dre - Still D.R.E. ft. Snoop Dogg-_CL6n0FJZpk.mp3,Dr. Dre - Still D.R.E. ft. Snoop Dogg,_CL6n0FJZpk,20111027,537565894,2935546,106612,4.859465122,,
Gym Class Heroes: Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO]-T3E9Wjbq44E.mp3,Gym Class Heroes: Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO],T3E9Wjbq44E,20110812,360778919,2127307,37071,4.931205273,Gym Class Heroes,Gym Class Heroes
P Diddy - Last Night [ OFFICIAL MUSIC VIDEO ]-nlkzjXzrQco.mp3,P Diddy - Last Night [ OFFICIAL MUSIC VIDEO ],nlkzjXzrQco,20091205,626629,2132,57,4.895843029,,
"""Impossible (Main)"" Shontelle-OYZo2ktIDXU.mp3","""Impossible (Main)"" Shontelle",OYZo2ktIDXU,20110528,2280,11,5,3.75,Shontelle,Shontelle
Sara Bareilles - Love Song-qi7Yh16dA0w.mp3,Sara Bareilles - Love Song,qi7Yh16dA0w,20091108,87676016,326300,8296,4.900530815,Sara Bareilles,Sara Bareilles
Trey Songz - slow motion *NEW 2015*-0tEF_oYg9K8.mp3,Trey Songz - slow motion *NEW 2015*,0tEF_oYg9K8,20150113,9484078,49721,2438,4.813033104,Trey Songz,Trey Songz
Angus & Julia Stone - Chateau-fFHR164mnjg.mp3,Angus & Julia Stone - Chateau,fFHR164mnjg,20170823,10206645,98852,1959,4.922194958,Angus & Julia Stone,Angus & Julia Stone
STRACHY NA LACHY - Czarny chleb i czarna kawa [OFFICIAL AUDIO]-gvDKuRP8vRE.mp3,STRACHY NA LACHY - Czarny chleb i czarna kawa [OFFICIAL AUDIO],gvDKuRP8vRE,20121024,7000429,27133,1185,4.83285141,,
The Way I Am - Ingrid Michaelson Lyrics-_kvZpVMY89c.mp3,The Way I Am - Ingrid Michaelson Lyrics,_kvZpVMY89c,20130208,2004300,21558,465,4.915543079,Ingrid Michaelson,Ingrid Michaelson
GrubSon - Na szczycie (official video)-6BnT_wkuMBA.mp3,GrubSon - Na szczycie (official video),6BnT_wkuMBA,20091026,92843436,386776,17411,4.827450752,GrubSon,GrubSon
Tinchy Stryder - Number 1 (ON SCREEN LYRICS)-Qty75wU6aoQ.mp3,Tinchy Stryder - Number 1 (ON SCREEN LYRICS),Qty75wU6aoQ,20100724,80881,528,14,4.896678925,Tinchy Stryder,Tinchy Stryder
Lauryn Hill - Doo Wop (That Thing)-16cT94toCSE.mp3,Lauryn Hill - Doo Wop (That Thing),16cT94toCSE,20130203,957774,5780,160,4.892255783,Lauryn Hill,Lauryn Hill
"Mark Ronson, The Business Intl. - Bang Bang Bang (Online Version - New Edit)-TM6TCGltfHM.mp3","Mark Ronson, The Business Intl. - Bang Bang Bang (Online Version - New Edit)",TM6TCGltfHM,20100623,8343343,38543,1704,4.830729961,Mark Ronson & The Business Intl.,Mark Ronson & The Business Intl.
Box Car Racer - There Is-EZj2OMPWEZc.mp3,Box Car Racer - There Is,EZj2OMPWEZc,20090616,10961736,47981,1101,4.910272598,BOX CAR RACER,BOX CAR RACER
Never Back Down - Flipsyde Someday-bOKYbNEuIIQ.mp3,Never Back Down - Flipsyde Someday,bOKYbNEuIIQ,20120603,750670,4859,190,4.849474907,Flipsyde,Flipsyde
Soulja Boy Tell'em - Crank That (Soulja Boy)-8UFIYGkROII.mp3,Soulja Boy Tell'em - Crank That (Soulja Boy),8UFIYGkROII,20091122,364580526,1971109,116342,4.776770115,Soulja Boy,Soulja Boy
Clipse - Grindin'-8aANCRoaPUA.mp3,Clipse - Grindin',8aANCRoaPUA,20140520,81635,518,17,4.872897148,Clipse,Clipse
"Flogging Molly - ""Drunken Lullabies"" (official video)-89NjEeHku8o.mp3","Flogging Molly - ""Drunken Lullabies"" (official video)",89NjEeHku8o,20080902,11214272,49550,1592,4.875532627,Flogging Molly,Flogging Molly
Sin?ad O'Connor - Nothing Compares 2U [Official Music Video]-0-EF60neguk.mp3,Sin?ad O'Connor - Nothing Compares 2U [Official Music Video],0-EF60neguk,20170710,90739383,434423,26793,4.766079903,Sinead O'Connor,Sinead O'Connor
Nest - Justin Nozuka-5C5xBNbQBrE.mp3,Nest - Justin Nozuka,5C5xBNbQBrE,20140407,17632,56,1,4.929824352,Justin Nozuka,Justin Nozuka
T-Pain - Buy U A Drank (Shawty Snappin')-nOgR8tc6_5M.mp3,T-Pain - Buy U A Drank (Shawty Snappin'),nOgR8tc6_5M,20110718,45663,295,11,4.856209278,T-Pain,T-Pain
Pretty Ricky - Grind With Me (Official Video)-AdJtw7vS1E8.mp3,Pretty Ricky - Grind With Me (Official Video),AdJtw7vS1E8,20091026,44973845,301606,9264,4.880558014,Pretty Ricky,Pretty Ricky
Chrishan-Sin City (Lyric Video)-9OxYgsX9z4U.mp3,Chrishan-Sin City (Lyric Video),9OxYgsX9z4U,20170702,13464890,141604,4723,4.870927334,,
Zabili Mi ???wia - Wiosna-3Uv5jwO4Oao.mp3,Zabili Mi ???wia - Wiosna,3Uv5jwO4Oao,20070720,3299880,10361,215,4.918684006,,
Daniel Lanois-Flametop green-4QSSZk_AOo4.mp3,Daniel Lanois-Flametop green,4QSSZk_AOo4,20090912,25434,182,1,4.978142262,Daniel Lanois,Daniel Lanois
CeeLo Green - FUCK YOU (Official Video)-pc0mxOXbWIU.mp3,CeeLo Green - FUCK YOU (Official Video),pc0mxOXbWIU,20100901,93326173,780534,18317,4.908171177,CeeLo Green,CeeLo Green
Petey Pablo - Freek-A-Leek (PAL Dirty)-M48nlk-1kH8.mp3,Petey Pablo - Freek-A-Leek (PAL Dirty),M48nlk-1kH8,20091025,47874280,264381,13794,4.801225662,Petey Pablo,Petey Pablo
Glass Figurine - Andrew Bird's Bowl of Fire-JR26gggARwM.mp3,Glass Figurine - Andrew Bird's Bowl of Fire,JR26gggARwM,20110625,58327,275,4,4.942652225,Andrew Bird,Andrew Bird
Fisz - Sznurowad?a-JKmFUffQKXo.mp3,Fisz - Sznurowad?a,JKmFUffQKXo,20081101,959962,,,4.917575836,Fisz Emade jako Tworzywo Sztuczne,Fisz Emade jako Tworzywo Sztuczne
YoungBloodz Snap Yo Fingers-_q81oRLod5o.mp3,YoungBloodz Snap Yo Fingers,_q81oRLod5o,20061024,4718,5,0,5,Lil Jon,Lil Jon
NEO / TAKUMI-wklRHrYSrjg.mp3,NEO / TAKUMI,wklRHrYSrjg,20110518,3770,16,2,4.555555344,NEO,NEO
Goldfrapp - Ooh La La-uco-2V4ytYQ.mp3,Goldfrapp - Ooh La La,uco-2V4ytYQ,20090816,9707322,52394,2089,4.846690178,Goldfrapp,Goldfrapp
Marianas Trench - Who Do You Love-1_CbClV_eTU.mp3,Marianas Trench - Who Do You Love,1_CbClV_eTU,20161020,3076911,38302,755,4.92267704,,
Aiden - Die Romantic-YbygUxEjnos.mp3,Aiden - Die Romantic,YbygUxEjnos,20111018,974926,7298,500,4.743524075,Aiden,Aiden
i hate kate - It's Always Better - Embrace The Curse-19OiC9GxJu8.mp3,i hate kate - It's Always Better - Embrace The Curse,19OiC9GxJu8,20080625,22632,94,3,4.876288891,I Hate Kate,I Hate Kate
????? ??????? ??????? ????? ? ??????-YEi5yX6RAF0.mp3,????? ??????? ??????? ????? ? ??????,YEi5yX6RAF0,20180330,23191,374,8,4.916230202,????? ??????? ??????? ?????,????? ??????? ??????? ?????
Red Snapper-Crusoe takes a trip-0f7hPLQpaDQ.mp3,Red Snapper-Crusoe takes a trip,0f7hPLQpaDQ,20100415,36444,256,2,4.968992233,Red Snapper,Red Snapper
Laika - Badtimes-xqvYBB6-yOg.mp3,Laika - Badtimes,xqvYBB6-yOg,20150504,2741,40,0,5,Laika,Laika
LL Cool J - Mama Said Knock You Out-vimZj8HW0Kg.mp3,LL Cool J - Mama Said Knock You Out,vimZj8HW0Kg,20090616,23479192,156325,4620,4.885077,LL Cool J,LL Cool J
????? ?????? - ??? ?? ?????-QUE3_Fxave4.mp3,????? ?????? - ??? ?? ?????,QUE3_Fxave4,20090802,7417,18,2,4.599999905,????? ??????,????? ??????
Blackmore's Night - Under A Violet Moon (Official Live Video)-frv93sVjn1U.mp3,Blackmore's Night - Under A Violet Moon (Official Live Video),frv93sVjn1U,20180125,232468,2320,38,4.935538769,,
Violeta Parra Gracias a la Vida-1i_mlUHXbw8.mp3,Violeta Parra Gracias a la Vida,1i_mlUHXbw8,20110427,39179,230,7,4.881856442,Violeta Parra,Violeta Parra
Inti Illimani - Alturas-EnBbz6lDl9Q.mp3,Inti Illimani - Alturas,EnBbz6lDl9Q,20100705,2071482,6195,192,4.879755974,Inti Illimani,Inti Illimani
Sneaker Pimps - 6 Underground (Original)-gD3SLxibaH0.mp3,Sneaker Pimps - 6 Underground (Original),gD3SLxibaH0,20120517,548273,4896,125,4.900418282,Sneaker Pimps,Sneaker Pimps
Skye - Love Show-hrrlE_n6Src.mp3,Skye - Love Show,hrrlE_n6Src,20091008,201890,887,21,4.907488823,Skye,Skye
Smoke City - Underwater Love-HuLjsW8XhY4.mp3,Smoke City - Underwater Love,HuLjsW8XhY4,20100214,2022694,22255,406,4.92854929,Smoke City,Smoke City
"Halou - Honeythief, (500) Days Of Summer-REgjvnciV5w.mp3","Halou - Honeythief, (500) Days Of Summer",REgjvnciV5w,20100902,92808,1212,14,4.954322815,Halou,Halou
Karmacoda - Awaken-MhgHJxrjQDM.mp3,Karmacoda - Awaken,MhgHJxrjQDM,20120105,3708,60,0,5,Soundfile Vocal - naan,Soundfile Vocal - naan
FLYKKILLER - PEROXIDE-Sj-awOiKchU.mp3,FLYKKILLER - PEROXIDE,Sj-awOiKchU,20070330,148266,664,13,4.923190594,Flykkiller,Flykkiller
Oi Va Voi Refugee-nJ4j0Xc4e1Q.mp3,Oi Va Voi Refugee,nJ4j0Xc4e1Q,20090413,1566263,6045,114,4.925961971,Oi Va Voi,Oi Va Voi
Daughter Darling - Dust In The Wind-TJmvru1DTyU.mp3,Daughter Darling - Dust In The Wind,TJmvru1DTyU,20090108,82385,492,13,4.897029877,,
Simple cycle  - Lendi Vexer-FOmboH4MBAM.mp3,Simple cycle  - Lendi Vexer,FOmboH4MBAM,20140205,85,,,0,,
Devourment-Baby Killer-2p1dDV2MRdQ.mp3,Devourment-Baby Killer,2p1dDV2MRdQ,20111230,135866,1203,59,4.812995434,Devourment,Devourment
O Teatro M?gico - Nosso Pequeno Castelo (LIVE at Cine Joia 12/AGO/12)-Fh0qsaTJBiE.mp3,O Teatro M?gico - Nosso Pequeno Castelo (LIVE at Cine Joia 12/AGO/12),Fh0qsaTJBiE,20120816,97409,662,15,4.911373615,,
The Tallest Man On Earth: ?Then I Won't Sing No More? | When The Bird Sees The Solid Ground-QSIuqu4y2gQ.mp3,The Tallest Man On Earth: ?Then I Won't Sing No More? | When The Bird Sees The Solid Ground,QSIuqu4y2gQ,20180912,34453,1018,9,4.966260433,,
Hope There's Someone-8b5HHRT8xvw.mp3,Hope There's Someone,8b5HHRT8xvw,20080513,1074536,3891,129,4.871641636,Antony and the Johnsons,Antony and the Johnsons
Laura Marling - Ghosts-XonJJbV54BE.mp3,Laura Marling - Ghosts,XonJJbV54BE,20121120,1693339,4928,163,4.871931076,,
CSS - Let's Make Love And Listen To Death From Above-AxCatDC1OQw.mp3,CSS - Let's Make Love And Listen To Death From Above,AxCatDC1OQw,20130308,122773,932,23,4.903665066,CSS,CSS
CocoRosie - Lemonade (OFFICIAL VIDEO)-tu3EcAHdHlE.mp3,CocoRosie - Lemonade (OFFICIAL VIDEO),tu3EcAHdHlE,20100519,11389796,72765,1663,4.910648823,CocoRosie,CocoRosie
Vashti Bunyan - Train Song-0AGD78mWcss.mp3,Vashti Bunyan - Train Song,0AGD78mWcss,20080519,4910227,44785,445,4.960662842,Vashti Bunyan,Vashti Bunyan
Faun Fables - O Mary-MoPZDO5UYY0.mp3,Faun Fables - O Mary,MoPZDO5UYY0,20110506,2421,22,0,5,Faun Fables,Faun Fables
The Ditty Bops - Sister Kate (with lyrics) - HD-ye4HoyyeAaE.mp3,The Ditty Bops - Sister Kate (with lyrics) - HD,ye4HoyyeAaE,20111130,16335,71,1,4.944444656,The Ditty Bops,The Ditty Bops
Hope Sandoval And The Warm Inventions - Let Me Get There  (Feat. Kurt Vile)-HGtDIEvg0Ag.mp3,Hope Sandoval And The Warm Inventions - Let Me Get There  (Feat. Kurt Vile),HGtDIEvg0Ag,20160922,344803,3917,56,4.943619251,Hope Sandoval & the Warm Inventions,Hope Sandoval & the Warm Inventions
Tree Hugger by Antsy Pants and Kimya Dawson-R378SwPH-b0.mp3,Tree Hugger by Antsy Pants and Kimya Dawson,R378SwPH-b0,20080918,992825,5922,139,4.908266068,Kimya Dawson & Antsy Pants,Kimya Dawson & Antsy Pants
Madina Lake - Never Take Us Alive-9RJX-mZehkQ.mp3,Madina Lake - Never Take Us Alive,9RJX-mZehkQ,20120625,10616,61,1,4.935483933,Madina Lake,Madina Lake
ELUVEITIE - The Call Of The Mountains (OFFICIAL MUSIC VIDEO)--w2m-TeLi6I.mp3,ELUVEITIE - The Call Of The Mountains (OFFICIAL MUSIC VIDEO),-w2m-TeLi6I,20140731,23514751,194187,4649,4.906083107,,
Turbonegro - All my Friends are Dead-fasPFbOxh0Q.mp3,Turbonegro - All my Friends are Dead,fasPFbOxh0Q,20090106,7811,39,0,5,Turbonegro,Turbonegro
Hooverphonic - Mad About You live in AB 2005-L0cavY83vwU.mp3,Hooverphonic - Mad About You live in AB 2005,L0cavY83vwU,20080903,625660,2822,27,4.962091923,,
Natalie Walker - Colorblind. [Lyrics] ?-Luf2t_UT5dc.mp3,Natalie Walker - Colorblind. [Lyrics] ?,Luf2t_UT5dc,20100110,92922,318,17,4.797014713,Natalie Walker,Natalie Walker
"Hank Williams, Jr. - ""Country Boys Can Survive"" (Official Music Video)-3cQNkIrg-Tk.mp3","Hank Williams, Jr. - ""Country Boys Can Survive"" (Official Music Video)",3cQNkIrg-Tk,20110802,49885767,248085,18781,4.717556,"Hank Williams, Jr.","Hank Williams, Jr."
Esthero - Black Mermaid-1mHTa9Fc8E0.mp3,Esthero - Black Mermaid,1mHTa9Fc8E0,20121106,49991,1078,14,4.948718071,Esthero,Esthero
Mr Scruff - Get A Move On (Fila Brazillia - Late Night Tales)-1JQZ2Ju7M2k.mp3,Mr Scruff - Get A Move On (Fila Brazillia - Late Night Tales),1JQZ2Ju7M2k,20111201,6940,36,0,5,,
"Leann Rimes -  01. ""Can't Fight the Moonlight"" (Coyote Ugly soundtrack)-by15ztZw21A.mp3","Leann Rimes -  01. ""Can't Fight the Moonlight"" (Coyote Ugly soundtrack)",by15ztZw21A,20130215,336179,1603,58,4.860325336,LeAnn Rimes,LeAnn Rimes
Tracy Lawrence Time Marches On Lyrics-fLNMrcZtKbA.mp3,Tracy Lawrence Time Marches On Lyrics,fLNMrcZtKbA,20111221,4112311,23532,1061,4.827577591,Tracy Lawrence,Tracy Lawrence
Do It To It-HPTDgfhhJ3s.mp3,Do It To It,HPTDgfhhJ3s,20150811,244556,3855,180,4.821561337,,
PIH - Ka?dy Ch?opaczyna Z Blok?w. 02.03.12-8dr9wLJUssE.mp3,PIH - Ka?dy Ch?opaczyna Z Blok?w. 02.03.12,8dr9wLJUssE,20120304,1206,4,1,4.199999809,,
Chay Suede - Papel (com letra)-bS53t8vxxSs.mp3,Chay Suede - Papel (com letra),bS53t8vxxSs,20130422,14351,209,3,4.943396091,,
Hearts Fail - Wishing Well-HVOqOkQFgHA.mp3,Hearts Fail - Wishing Well,HVOqOkQFgHA,20111108,716,11,0,5,Hearts Fail,Hearts Fail
POGO - Alice-pAwR6w2TgxY.mp3,POGO - Alice,pAwR6w2TgxY,20070718,22661100,197543,3706,4.92472744,,
Slim Thug-Thug-bpNaC0gofK4.mp3,Slim Thug-Thug,bpNaC0gofK4,20090319,3014634,13602,599,4.831279278,Slim Thug,Slim Thug
McLusky - Lightsabre Cocksucking Blues-OgkzRE89Gyw.mp3,McLusky - Lightsabre Cocksucking Blues,OgkzRE89Gyw,20060519,547487,3165,96,4.882244587,Mclusky,Mclusky
Madlib - Distant Land-EQcuwVLx01o.mp3,Madlib - Distant Land,EQcuwVLx01o,20090428,663283,4634,43,4.963224411,Stalley,Stalley
MF DOOM - Madvillain - Accordion-rpaonSDPw7Y.mp3,MF DOOM - Madvillain - Accordion,rpaonSDPw7Y,20080114,7393065,50759,883,4.9316535,,
Face In Ski Mask Bodies To The Wind-mt9jFhXmSKA.mp3,Face In Ski Mask Bodies To The Wind,mt9jFhXmSKA,20180918,29,0,0,0,,
Telepopmusik - breathe-_5XfAYZAA7w.mp3,Telepopmusik - breathe,_5XfAYZAA7w,20090226,4790544,34898,586,4.933979034,T?l?popmusik,T?l?popmusik
The Names Calcutta-e_k7DtlJUaM.mp3,The Names Calcutta,e_k7DtlJUaM,20100823,26015,234,1,4.982978821,The Names,The Names
Sad lovers and Giants - Things we never did-Zg5tBerJEfM.mp3,Sad lovers and Giants - Things we never did,Zg5tBerJEfM,20090731,1559072,20449,187,4.963910103,Sad Lovers And Giants,Sad Lovers And Giants
The Chameleons - Swamp Thing - 1986-lYNHjmnlZbA.mp3,The Chameleons - Swamp Thing - 1986,lYNHjmnlZbA,20110929,677185,7130,115,4.936507702,,
Manicure - I Wanna Be Free-CG9-FcO25mw.mp3,Manicure - I Wanna Be Free,CG9-FcO25mw,20110429,16026,194,1,4.979486942,,
HEALTH x SOCCER MOMMY :: MASS GRAVE-zgaqRvqNoeA.mp3,HEALTH x SOCCER MOMMY :: MASS GRAVE,zgaqRvqNoeA,20180913,12812,439,4,4.963882446,HEALTH,HEALTH
Motorama - Second Part-x6h7SiYnsNE.mp3,Motorama - Second Part,x6h7SiYnsNE,20180824,61256,2869,35,4.952120304,,
Gil Scott-Heron and Jamie xx - I'll Take Care Of U-PaXslpx3MWY.mp3,Gil Scott-Heron and Jamie xx - I'll Take Care Of U,PaXslpx3MWY,20110106,4390831,19584,568,4.887256622,Gil Scott-Heron & Jamie xx,Gil Scott-Heron & Jamie xx
My Dad Is Dead - Nothing Special.-G3tZzbNsbEA.mp3,My Dad Is Dead - Nothing Special.,G3tZzbNsbEA,20090624,46336,362,4,4.956284046,,
asylum party - PLAY ALONE-uiSX-IU_pzQ.mp3,asylum party - PLAY ALONE,uiSX-IU_pzQ,20100303,7734,66,1,4.940298557,,
The Mary Onettes - Cola Falls-0cEnz8V_SxM.mp3,The Mary Onettes - Cola Falls,0cEnz8V_SxM,20180621,26044,1088,10,4.963570118,The Mary Onettes,The Mary Onettes
GENERAL DECAY -How we lose--Sac-xwDjzSY.mp3,GENERAL DECAY -How we lose-,Sac-xwDjzSY,20100807,21731,260,1,4.984674454,,
Vanilla Sky - Umbrella (Official Video)-yDePwTjYPlY.mp3,Vanilla Sky - Umbrella (Official Video),yDePwTjYPlY,20130123,2507710,17970,1170,4.755486012,Vanilla Sky,Vanilla Sky
Great Lake Swimmers - Your Rocky Spine-5Kr6L22w7H8.mp3,Great Lake Swimmers - Your Rocky Spine,5Kr6L22w7H8,20071029,452068,1477,28,4.925581455,Great Lake Swimmers,Great Lake Swimmers
The River - Anathallo-lIyIEqpOraM.mp3,The River - Anathallo,lIyIEqpOraM,20090420,7238,21,1,4.818181992,,
The Mountain Goats - This Year (Video)-ii6kJaGiRaI.mp3,The Mountain Goats - This Year (Video),ii6kJaGiRaI,20110409,2963002,16485,580,4.864049435,The Mountain Goats,The Mountain Goats
"Okkervil River - ""Lost Coastlines"" (Official Video)-11KAK3XmD9U.mp3","Okkervil River - ""Lost Coastlines"" (Official Video)",11KAK3XmD9U,20120718,37917,377,4,4.958005428,,
Yeasayer - O.N.E. (Official Music Video)-6m1O5i6oUTI.mp3,Yeasayer - O.N.E. (Official Music Video),6m1O5i6oUTI,20100309,660726,4713,129,4.893432617,Yeasayer,Yeasayer
Page France - Chariot - Animantion-bxPLyQ40rVI.mp3,Page France - Chariot - Animantion,bxPLyQ40rVI,20081202,32704,128,5,4.849624157,Page France,Page France
Celtic Woman- Scarborough Fair-oJWozKIuRsc.mp3,Celtic Woman- Scarborough Fair,oJWozKIuRsc,20130904,54434,429,10,4.908884048,Celtic Woman,Celtic Woman
Calexico alone again or-wKsZuNxhQVo.mp3,Calexico alone again or,wKsZuNxhQVo,20120320,260273,1403,25,4.929972172,Calexico,Calexico
WOODS - Sun City Creeps-RNIVuPsoygI.mp3,WOODS - Sun City Creeps,RNIVuPsoygI,20160114,283660,2374,56,4.907818794,Woods,Woods
Andrew Jackson Jihad- Brave as a Noun-CLocTiS8ZtA.mp3,Andrew Jackson Jihad- Brave as a Noun,CLocTiS8ZtA,20100823,884,12,0,5,AJJ,AJJ
Wizo - Raum der Zeit-e7QCSTV28L0.mp3,Wizo - Raum der Zeit,e7QCSTV28L0,20061009,1887191,4685,304,4.756263733,Wizo,Wizo
Streetlight Manifesto - Everything Goes Numb-_XKs8TsY3XI.mp3,Streetlight Manifesto - Everything Goes Numb,_XKs8TsY3XI,20070514,1095126,3483,116,4.871075153,Streetlight Manifesto,Streetlight Manifesto
Rome - To Die Among Strangers-qXuzZivhv7c.mp3,Rome - To Die Among Strangers,qXuzZivhv7c,20110429,104293,926,6,4.974248886,Rome,Rome
Diamonds on the Inside - Ben Harper-fEheWHVgffM.mp3,Diamonds on the Inside - Ben Harper,fEheWHVgffM,20070401,590182,914,16,4.931182861,,
I'm Just A Redneck In A Rock And Roll Bar - Jerry Reed-8bq2xy1MYkE.mp3,I'm Just A Redneck In A Rock And Roll Bar - Jerry Reed,8bq2xy1MYkE,20150317,3553,45,0,5,,
Zac Brown Band - Chicken Fried Lyrics-hRjQmIqA1dY.mp3,Zac Brown Band - Chicken Fried Lyrics,hRjQmIqA1dY,20121104,551705,2497,98,4.848940372,Zac Brown Band,Zac Brown Band
Yael Naim- New Soul Lyrics-6OmbjjWVhko.mp3,Yael Naim- New Soul Lyrics,6OmbjjWVhko,20110622,8989300,86490,1629,4.926076412,Yael Na?m,Yael Na?m
Ola Podrida - Run off The Road-I6qIuGv7wu8.mp3,Ola Podrida - Run off The Road,I6qIuGv7wu8,20120127,205079,1468,19,4.948890209,Ola Podrida,Ola Podrida
Tom Morello : The Nightwatchman  - Road I Must Travel live 2008-dKp0NzC-p1o.mp3,Tom Morello : The Nightwatchman  - Road I Must Travel live 2008,dKp0NzC-p1o,20100425,9743,67,2,4.884057999,,
Bowerbirds - Tuck the Darkness In-emWJCy5PMRY.mp3,Bowerbirds - Tuck the Darkness In,emWJCy5PMRY,20111213,29145,267,5,4.926470757,Bowerbirds,Bowerbirds
"Ordo Rosarius Equilibrio - I M B E C I L E, My Idiot Lover-qmmtCqoA4_k.mp3","Ordo Rosarius Equilibrio - I M B E C I L E, My Idiot Lover",qmmtCqoA4_k,20101028,540727,3152,162,4.804465771,Ordo Rosarius Equilibrio,Ordo Rosarius Equilibrio
Untitled-bK6ACQ4dXKg.mp3,Untitled,bK6ACQ4dXKg,20150502,677,5,0,5,,
Naevus - The Stomach-27I9FTgFjxc.mp3,Naevus - The Stomach,27I9FTgFjxc,20131102,926,6,0,5,Naevus,Naevus
My Morning Jacket - Wordless Chorus-5OMpaFvTOFk.mp3,My Morning Jacket - Wordless Chorus,5OMpaFvTOFk,20080411,1347484,6779,123,4.928716183,My Morning Jacket,My Morning Jacket
Lay Down Your Arms-OAtdhrR79xU.mp3,Lay Down Your Arms,OAtdhrR79xU,20080713,54158,319,5,4.938271523,,
"Flatt & Scruggs - ""Foggy Mountain Breakdown""-aNuqKB6H3Iw.mp3","Flatt & Scruggs - ""Foggy Mountain Breakdown""",aNuqKB6H3Iw,20120606,434944,2202,62,4.890459538,"Flatt & Scruggs, The Foggy Mountain Boys","Flatt & Scruggs, The Foggy Mountain Boys"
Hjaltal?n - Ethereal-XGmtEeJHS0s.mp3,Hjaltal?n - Ethereal,XGmtEeJHS0s,20130623,14536,114,4,4.864406586,Hjaltal?n,Hjaltal?n
Merle Haggard - Mama Tried-UKuc4nfJByc.mp3,Merle Haggard - Mama Tried,UKuc4nfJByc,20081026,3755169,18126,552,4.88178587,MERLE HAGGARD & THE STRANGERS,MERLE HAGGARD & THE STRANGERS
Oak Ridge Boys -  Elvira--9pIZh1jr-w.mp3,Oak Ridge Boys -  Elvira,-9pIZh1jr-w,20091002,6795486,34797,1593,4.824896812,The Oak Ridge Boys,The Oak Ridge Boys
Sun Kil Moon - Ben's My Friend-CMuo7GFXa0k.mp3,Sun Kil Moon - Ben's My Friend,CMuo7GFXa0k,20140212,429372,2629,60,4.910747528,Sun Kil Moon,Sun Kil Moon
Drive-By Truckers - Goddamn Lonely Love-2WGu7dEjPsg.mp3,Drive-By Truckers - Goddamn Lonely Love,2WGu7dEjPsg,20110706,1028886,5213,221,4.837320805,Drive-By Truckers,Drive-By Truckers
King of The Road - Roger Miller - 1965-7HBQFjoqDYE.mp3,King of The Road - Roger Miller - 1965,7HBQFjoqDYE,20130721,1824059,12455,467,4.855663776,,
Horse Feathers - Belly of June (Official Music Video)-a_bAQZATCTM.mp3,Horse Feathers - Belly of June (Official Music Video),a_bAQZATCTM,20100503,85927,337,5,4.941520691,Horse Feathers,Horse Feathers
"Akron/Family - Don't Be Afraid, You're Already Dead-qhWKNamgkrg.mp3","Akron/Family - Don't Be Afraid, You're Already Dead",qhWKNamgkrg,20130320,24960,379,5,4.947916508,Angels Of Light,Angels Of Light
Blitzen Trapper - Furr [OFFICIAL VIDEO]-CmBgxP56R1I.mp3,Blitzen Trapper - Furr [OFFICIAL VIDEO],CmBgxP56R1I,20090107,1140930,5582,136,4.904861927,Blitzen Trapper,Blitzen Trapper
