,musicFeaturesFileNameWithDir,musicFeaturesFileName,youtubeID,musicFileNameWithDir,musicFileName,file_name,title,upload_date,view_count,like_count,dislike_count,average_rating,creator,artist,artistID,style,styleID,name,youtube_url
280,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//8U372l8GFcE.npy,8U372l8GFcE.npy,8U372l8GFcE,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/8U372l8GFcE.mp3,8U372l8GFcE.mp3,Raimundos - mulher de fases-8U372l8GFcE.mp3,Raimundos - mulher de fases,20070711.0,26048410.0,152640.0,5902.0,4.851151466,Raimundos,Raimundos,1545,punk,3,Raimundos,https://www.youtube.com/watch?v=8U372l8GFcE
281,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//8u7FZizsZn8.npy,8u7FZizsZn8.npy,8u7FZizsZn8,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/folk/8u7FZizsZn8.mp3,8u7FZizsZn8.mp3,Slow Club - Tears of joy | A Nokia Lumia live session-8u7FZizsZn8.mp3,Slow Club - Tears of joy | A Nokia Lumia live session,20130628.0,75450.0,621.0,9.0,4.942857265,,,11743,folk,4,Slow Club,https://www.youtube.com/watch?v=8u7FZizsZn8
282,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//8UFIYGkROII.npy,8UFIYGkROII.npy,8UFIYGkROII,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/8UFIYGkROII.mp3,8UFIYGkROII.mp3,Soulja Boy Tell'em - Crank That (Soulja Boy)-8UFIYGkROII.mp3,Soulja Boy Tell'em - Crank That (Soulja Boy),20091122.0,364580526.0,1971109.0,116342.0,4.776770115,Soulja Boy,Soulja Boy,6346,hop,5,Soulja Boy,https://www.youtube.com/watch?v=8UFIYGkROII
283,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//8VNGRgKJicM.npy,8VNGRgKJicM.npy,8VNGRgKJicM,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/8VNGRgKJicM.mp3,8VNGRgKJicM.mp3,Angel Dust - Unreal Soul-8VNGRgKJicM.mp3,Angel Dust - Unreal Soul,20130612.0,974.0,12.0,0.0,5.0,,,934,metal,1,Angel Dust,https://www.youtube.com/watch?v=8VNGRgKJicM
284,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//8WYHDfJDPDc.npy,8WYHDfJDPDc.npy,8WYHDfJDPDc,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/8WYHDfJDPDc.mp3,8WYHDfJDPDc.mp3,Nelly - Dilemma ft. Kelly Rowland-8WYHDfJDPDc.mp3,Nelly - Dilemma ft. Kelly Rowland,20091005.0,529529278.0,2190369.0,96555.0,4.830612183,Nelly,Nelly,5988,hop,5,Nelly,https://www.youtube.com/watch?v=8WYHDfJDPDc
285,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//8y1ROzCUpbU.npy,8y1ROzCUpbU.npy,8y1ROzCUpbU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/8y1ROzCUpbU.mp3,8y1ROzCUpbU.mp3,Anathema - Springfield (from The Optimist)-8y1ROzCUpbU.mp3,Anathema - Springfield (from The Optimist),20170330.0,1044964.0,11990.0,235.0,4.923108578,Anathema,Anathema,506,metal,1,Anathema,https://www.youtube.com/watch?v=8y1ROzCUpbU
286,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//8YGqrk_81GA.npy,8YGqrk_81GA.npy,8YGqrk_81GA,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/folk/8YGqrk_81GA.mp3,8YGqrk_81GA.mp3,"Pete Yorn, Scarlett Johansson - Bad Dreams-8YGqrk_81GA.mp3","Pete Yorn, Scarlett Johansson - Bad Dreams",20180421.0,498790.0,12760.0,297.0,4.909014225,Pete Yorn,Pete Yorn,3117,folk,4,Pete Yorn,https://www.youtube.com/watch?v=8YGqrk_81GA
287,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//8yvGCAvOAfM.npy,8yvGCAvOAfM.npy,8yvGCAvOAfM,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/8yvGCAvOAfM.mp3,8yvGCAvOAfM.mp3,Thirty Seconds To Mars - The Kill (Bury Me)-8yvGCAvOAfM.mp3,Thirty Seconds To Mars - The Kill (Bury Me),20100922.0,127085931.0,848537.0,22447.0,4.896653175,Thirty Seconds to Mars,Thirty Seconds to Mars,486,rock,0,30 Seconds to Mars,https://www.youtube.com/watch?v=8yvGCAvOAfM
288,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//8zUjmmsrxSQ.npy,8zUjmmsrxSQ.npy,8zUjmmsrxSQ,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/8zUjmmsrxSQ.mp3,8zUjmmsrxSQ.mp3,Die So Fluid/Test Confessional-8zUjmmsrxSQ.mp3,Die So Fluid/Test Confessional,20080302.0,3019.0,6.0,0.0,5.0,,,6546,rock,0,Die So Fluid,https://www.youtube.com/watch?v=8zUjmmsrxSQ
289,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//94DNV6oM8HU.npy,94DNV6oM8HU.npy,94DNV6oM8HU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/94DNV6oM8HU.mp3,94DNV6oM8HU.mp3,Sex Pistols - Anarchy in the Uk - 1976 - Live-94DNV6oM8HU.mp3,Sex Pistols - Anarchy in the Uk - 1976 - Live,20080724.0,1100340.0,4520.0,122.0,4.894872665,,,1814,rock,0,Sex Pistols,https://www.youtube.com/watch?v=94DNV6oM8HU
290,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//95jwrH4wkZg.npy,95jwrH4wkZg.npy,95jwrH4wkZg,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/95jwrH4wkZg.mp3,95jwrH4wkZg.mp3,Calexico & Iron And Wine - Burn That Broken Bed-95jwrH4wkZg.mp3,Calexico & Iron And Wine - Burn That Broken Bed,20110606.0,70037.0,505.0,7.0,4.9453125,Iron & Wine,Iron & Wine,11801,country,7,Iron & Wine and Calexico,https://www.youtube.com/watch?v=95jwrH4wkZg
291,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//97Ej_i2qaH8.npy,97Ej_i2qaH8.npy,97Ej_i2qaH8,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/97Ej_i2qaH8.mp3,97Ej_i2qaH8.mp3,"The Bronx ""Heart Attack American"" Live (HD, Official) | Moshcam-97Ej_i2qaH8.mp3","The Bronx ""Heart Attack American"" Live (HD, Official) | Moshcam",20110203.0,27488.0,116.0,2.0,4.932203293,,,11034,punk,3,The Bronx,https://www.youtube.com/watch?v=97Ej_i2qaH8
292,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//987xHnVfRI4.npy,987xHnVfRI4.npy,987xHnVfRI4,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/pop/987xHnVfRI4.mp3,987xHnVfRI4.mp3,P!nk - What About Us (Lyric Video)-987xHnVfRI4.mp3,P!nk - What About Us (Lyric Video),20170810.0,37698570.0,327788.0,11605.0,4.863235474,Pink,Pink,302,pop,2,P!nk,https://www.youtube.com/watch?v=987xHnVfRI4
293,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9be6RO9pLSs.npy,9be6RO9pLSs.npy,9be6RO9pLSs,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/9be6RO9pLSs.mp3,9be6RO9pLSs.mp3,JOSH GRACIN~NOTHIN TO LOSE-9be6RO9pLSs.mp3,JOSH GRACIN~NOTHIN TO LOSE,20070316.0,212726.0,326.0,19.0,4.779710293,Josh Gracin,Josh Gracin,18661,country,7,Josh Gracin,https://www.youtube.com/watch?v=9be6RO9pLSs
294,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9EZlaJKCzUA.npy,9EZlaJKCzUA.npy,9EZlaJKCzUA,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/9EZlaJKCzUA.mp3,9EZlaJKCzUA.mp3,Black Ink Revenge - Automatic Loveletter lyrics-9EZlaJKCzUA.mp3,Black Ink Revenge - Automatic Loveletter lyrics,20140122.0,54712.0,633.0,15.0,4.907407284,Automatic Loveletter,Automatic Loveletter,2839,rock,0,Automatic Loveletter,https://www.youtube.com/watch?v=9EZlaJKCzUA
295,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9fJuTh6tXBQ.npy,9fJuTh6tXBQ.npy,9fJuTh6tXBQ,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/black/9fJuTh6tXBQ.mp3,9fJuTh6tXBQ.mp3,Lifelover  - Myspys Subtitulado al espa?ol-9fJuTh6tXBQ.mp3,Lifelover  - Myspys Subtitulado al espa?ol,20130218.0,14130.0,196.0,6.0,4.881187916,Lifelover,Lifelover,6658,black,6,Lifelover,https://www.youtube.com/watch?v=9fJuTh6tXBQ
296,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9FVUQi-f3-c.npy,9FVUQi-f3-c.npy,9FVUQi-f3-c,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/9FVUQi-f3-c.mp3,9FVUQi-f3-c.mp3,Eat Your Make Up - Fanatical Fog-9FVUQi-f3-c.mp3,Eat Your Make Up - Fanatical Fog,20081103.0,7472.0,53.0,0.0,5.0,,,3449,rock,0,Eat Your Make-Up,https://www.youtube.com/watch?v=9FVUQi-f3-c
297,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9gROYU2j-40.npy,9gROYU2j-40.npy,9gROYU2j-40,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/folk/9gROYU2j-40.mp3,9gROYU2j-40.mp3,Devendra Banhart - Baby (Video)-9gROYU2j-40.mp3,Devendra Banhart - Baby (Video),20100317.0,3441740.0,19730.0,237.0,4.9525218010000005,Devendra Banhart,Devendra Banhart,231,folk,4,Devendra Banhart,https://www.youtube.com/watch?v=9gROYU2j-40
298,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9Ht5RZpzPqw.npy,9Ht5RZpzPqw.npy,9Ht5RZpzPqw,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/9Ht5RZpzPqw.mp3,9Ht5RZpzPqw.mp3,blink-182 - All The Small Things-9Ht5RZpzPqw.mp3,blink-182 - All The Small Things,20090616.0,200121764.0,758389.0,28622.0,4.853839397,Blink-182,Blink-182,412,punk,3,blink-182,https://www.youtube.com/watch?v=9Ht5RZpzPqw
299,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9jhA5zUonNw.npy,9jhA5zUonNw.npy,9jhA5zUonNw,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/9jhA5zUonNw.mp3,9jhA5zUonNw.mp3,Tennessee Ernie Ford - Sixteen Tons (1965 Version)-9jhA5zUonNw.mp3,Tennessee Ernie Ford - Sixteen Tons (1965 Version),20091018.0,203846.0,486.0,40.0,4.695817471,,,14483,country,7,Tennessee Ernie Ford,https://www.youtube.com/watch?v=9jhA5zUonNw
300,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9kLxaI7ac14.npy,9kLxaI7ac14.npy,9kLxaI7ac14,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/9kLxaI7ac14.mp3,9kLxaI7ac14.mp3,DORO - All For Metal (OFFICIAL VIDEO)-9kLxaI7ac14.mp3,DORO - All For Metal (OFFICIAL VIDEO),20180608.0,390067.0,6668.0,554.0,4.694007397,,,4286,metal,1,Doro,https://www.youtube.com/watch?v=9kLxaI7ac14
301,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9l2j7Zg-YP0.npy,9l2j7Zg-YP0.npy,9l2j7Zg-YP0,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/9l2j7Zg-YP0.mp3,9l2j7Zg-YP0.mp3,Andre 3000 - All Together Now - (3 Stacks) Mixtape-9l2j7Zg-YP0.mp3,Andre 3000 - All Together Now - (3 Stacks) Mixtape,20111124.0,11236.0,17.0,0.0,5.0,,,9913,hop,5,Andre 3000,https://www.youtube.com/watch?v=9l2j7Zg-YP0
302,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9MmUTKK4PTM.npy,9MmUTKK4PTM.npy,9MmUTKK4PTM,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/folk/9MmUTKK4PTM.mp3,9MmUTKK4PTM.mp3,Groove Armada - At the River (Radio Edit)-9MmUTKK4PTM.mp3,Groove Armada - At the River (Radio Edit),20140102.0,12801.0,92.0,0.0,5.0,Groove Armada,Groove Armada,10970,folk,4,Fairport Convention,https://www.youtube.com/watch?v=9MmUTKK4PTM
303,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9n-XnSoAneU.npy,9n-XnSoAneU.npy,9n-XnSoAneU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/9n-XnSoAneU.mp3,9n-XnSoAneU.mp3,Biohazard - Punishment [OFFICIAL VIDEO]-9n-XnSoAneU.mp3,Biohazard - Punishment [OFFICIAL VIDEO],20091026.0,3194589.0,16682.0,563.0,4.869411469,Biohazard,Biohazard,3050,metal,1,Biohazard,https://www.youtube.com/watch?v=9n-XnSoAneU
304,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9nf4DhXy9oU.npy,9nf4DhXy9oU.npy,9nf4DhXy9oU,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/9nf4DhXy9oU.mp3,9nf4DhXy9oU.mp3,Chamillionaire - Ridin' Dirty With Lyrics-9nf4DhXy9oU.mp3,Chamillionaire - Ridin' Dirty With Lyrics,20070910.0,21183654.0,86963.0,2819.0,4.874406815,Chamillionaire,Chamillionaire,2976,hop,5,Chamillionaire,https://www.youtube.com/watch?v=9nf4DhXy9oU
305,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9oG1IfQx9Oc.npy,9oG1IfQx9Oc.npy,9oG1IfQx9Oc,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/folk/9oG1IfQx9Oc.mp3,9oG1IfQx9Oc.mp3,Griffin House - The Guy That Says Goodbye To You Is Out Of His Mind [Official Music Video]-9oG1IfQx9Oc.mp3,Griffin House - The Guy That Says Goodbye To You Is Out Of His Mind [Official Music Video],20081215.0,1714571.0,8585.0,172.0,4.921434402,,,9702,folk,4,Griffin House,https://www.youtube.com/watch?v=9oG1IfQx9Oc
306,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9OxYgsX9z4U.npy,9OxYgsX9z4U.npy,9OxYgsX9z4U,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/9OxYgsX9z4U.mp3,9OxYgsX9z4U.mp3,Chrishan-Sin City (Lyric Video)-9OxYgsX9z4U.mp3,Chrishan-Sin City (Lyric Video),20170702.0,13464890.0,141604.0,4723.0,4.870927334,,,12397,hop,5,Chrishan,https://www.youtube.com/watch?v=9OxYgsX9z4U
307,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9P4KBmpP1WA.npy,9P4KBmpP1WA.npy,9P4KBmpP1WA,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/9P4KBmpP1WA.mp3,9P4KBmpP1WA.mp3,Sepultura - Roots bloody roots HQ-9P4KBmpP1WA.mp3,Sepultura - Roots bloody roots HQ,20110523.0,1405510.0,9363.0,268.0,4.8886928560000005,,,1274,metal,1,Sepultura,https://www.youtube.com/watch?v=9P4KBmpP1WA
308,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9RJX-mZehkQ.npy,9RJX-mZehkQ.npy,9RJX-mZehkQ,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/9RJX-mZehkQ.mp3,9RJX-mZehkQ.mp3,Madina Lake - Never Take Us Alive-9RJX-mZehkQ.mp3,Madina Lake - Never Take Us Alive,20120625.0,10616.0,61.0,1.0,4.935483933,Madina Lake,Madina Lake,8884,punk,3,Madina Lake,https://www.youtube.com/watch?v=9RJX-mZehkQ
309,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9SOryJvTAGs.npy,9SOryJvTAGs.npy,9SOryJvTAGs,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/pop/9SOryJvTAGs.mp3,9SOryJvTAGs.mp3,"The B-52's - ""Love Shack"" (Official Music Video)-9SOryJvTAGs.mp3","The B-52's - ""Love Shack"" (Official Music Video)",20131202.0,20300128.0,108204.0,4690.0,4.832666874,The B-52's,The B-52's,3281,pop,2,The B-52's,https://www.youtube.com/watch?v=9SOryJvTAGs
310,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9sRhK6xpiU0.npy,9sRhK6xpiU0.npy,9sRhK6xpiU0,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/9sRhK6xpiU0.mp3,9sRhK6xpiU0.mp3,Walk the Line - 16. Jackson-9sRhK6xpiU0.mp3,Walk the Line - 16. Jackson,20120527.0,1688123.0,4862.0,181.0,4.856434822,"Joaquin Phoenix, Reese Witherspoon","Joaquin Phoenix, Reese Witherspoon",10543,country,7,Joaquin Phoenix,https://www.youtube.com/watch?v=9sRhK6xpiU0
311,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9sTQ0QdkN3Q.npy,9sTQ0QdkN3Q.npy,9sTQ0QdkN3Q,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/9sTQ0QdkN3Q.mp3,9sTQ0QdkN3Q.mp3,Bullet For My Valentine - Tears Don't Fall (Album Edit - with Scream / with Lighter)-9sTQ0QdkN3Q.mp3,Bullet For My Valentine - Tears Don't Fall (Album Edit - with Scream / with Lighter),20091025.0,123002231.0,649547.0,20305.0,4.878378868,Bullet For My Valentine,Bullet For My Valentine,500,metal,1,Bullet for My Valentine,https://www.youtube.com/watch?v=9sTQ0QdkN3Q
312,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9SX3-xpQqL4.npy,9SX3-xpQqL4.npy,9SX3-xpQqL4,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/9SX3-xpQqL4.mp3,9SX3-xpQqL4.mp3,Killswitch Engage - My Curse (Vans Warped Tour 2007)-9SX3-xpQqL4.mp3,Killswitch Engage - My Curse (Vans Warped Tour 2007),20101127.0,605277.0,4880.0,89.0,4.9283556939999995,,,815,metal,1,Killswitch Engage,https://www.youtube.com/watch?v=9SX3-xpQqL4
313,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9T7GKl5DTd0.npy,9T7GKl5DTd0.npy,9T7GKl5DTd0,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/folk/9T7GKl5DTd0.mp3,9T7GKl5DTd0.mp3,Conor Oberst - Barbary Coast (Later) (Official Audio)-9T7GKl5DTd0.mp3,Conor Oberst - Barbary Coast (Later) (Official Audio),20161014.0,135674.0,578.0,22.0,4.853333473,Conor Oberst,Conor Oberst,6305,folk,4,Conor Oberst,https://www.youtube.com/watch?v=9T7GKl5DTd0
314,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9TR6QuOj-Gw.npy,9TR6QuOj-Gw.npy,9TR6QuOj-Gw,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/9TR6QuOj-Gw.mp3,9TR6QuOj-Gw.mp3,The Cramps - Human Fly-9TR6QuOj-Gw.mp3,The Cramps - Human Fly,20090618.0,2291138.0,14663.0,253.0,4.932153225,The Cramps,The Cramps,3430,punk,3,The Cramps,https://www.youtube.com/watch?v=9TR6QuOj-Gw
315,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9UU2lhP0rtM.npy,9UU2lhP0rtM.npy,9UU2lhP0rtM,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/rock/9UU2lhP0rtM.mp3,9UU2lhP0rtM.mp3,Closterkeller - Viridiana-9UU2lhP0rtM.mp3,Closterkeller - Viridiana,20171006.0,33612.0,186.0,9.0,4.815384388,Closterkeller,Closterkeller,872,rock,0,Closterkeller,https://www.youtube.com/watch?v=9UU2lhP0rtM
316,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9VrZTa7XmT8.npy,9VrZTa7XmT8.npy,9VrZTa7XmT8,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/9VrZTa7XmT8.mp3,9VrZTa7XmT8.mp3,[Lyrics] Gary Allan - Every Storm (Runs Out of Rain)-9VrZTa7XmT8.mp3,[Lyrics] Gary Allan - Every Storm (Runs Out of Rain),20121007.0,889417.0,4126.0,57.0,4.945493698,Gary Allan,Gary Allan,3587,country,7,Gary Allan,https://www.youtube.com/watch?v=9VrZTa7XmT8
317,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9xVa8vH11WI.npy,9xVa8vH11WI.npy,9xVa8vH11WI,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/9xVa8vH11WI.mp3,9xVa8vH11WI.mp3,Jessica andrews Who I Am acoustic-9xVa8vH11WI.mp3,Jessica andrews Who I Am acoustic,20080823.0,34918.0,181.0,2.0,4.956284046,Jessica Andrews,Jessica Andrews,2979,country,7,Jessica Andrews,https://www.youtube.com/watch?v=9xVa8vH11WI
318,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9y2MyMqVD0E.npy,9y2MyMqVD0E.npy,9y2MyMqVD0E,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/9y2MyMqVD0E.mp3,9y2MyMqVD0E.mp3,The Misfits - Last Caress-9y2MyMqVD0E.mp3,The Misfits - Last Caress,20101127.0,3553393.0,15921.0,468.0,4.885972023,The Misfits,The Misfits,1206,punk,3,Misfits,https://www.youtube.com/watch?v=9y2MyMqVD0E
319,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9yD0KEi554c.npy,9yD0KEi554c.npy,9yD0KEi554c,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/9yD0KEi554c.mp3,9yD0KEi554c.mp3,AUDIO BULLYS - ONLY MAN OFFICIAL MUSIC VIDEO-9yD0KEi554c.mp3,AUDIO BULLYS - ONLY MAN OFFICIAL MUSIC VIDEO,20100522.0,2954006.0,19535.0,239.0,4.951653481,Audio Bullys,Audio Bullys,4247,hop,5,Audio Bullys,https://www.youtube.com/watch?v=9yD0KEi554c
320,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9YGL3amPmyc.npy,9YGL3amPmyc.npy,9YGL3amPmyc,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/9YGL3amPmyc.mp3,9YGL3amPmyc.mp3,Taproot - Poem (Official Video)-9YGL3amPmyc.mp3,Taproot - Poem (Official Video),20091026.0,4050156.0,28640.0,915.0,4.876246929,Taproot,Taproot,8350,metal,1,Taproot,https://www.youtube.com/watch?v=9YGL3amPmyc
321,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9ymjcSvEyhk.npy,9ymjcSvEyhk.npy,9ymjcSvEyhk,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/metal/9ymjcSvEyhk.mp3,9ymjcSvEyhk.mp3,Enter Shikari - The Sights (Official Video)-9ymjcSvEyhk.mp3,Enter Shikari - The Sights (Official Video),20171109.0,579859.0,7764.0,359.0,4.823217869,Enter Shikari,Enter Shikari,768,metal,1,Enter Shikari,https://www.youtube.com/watch?v=9ymjcSvEyhk
322,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9z-ZKPkhnSw.npy,9z-ZKPkhnSw.npy,9z-ZKPkhnSw,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/pop/9z-ZKPkhnSw.mp3,9z-ZKPkhnSw.mp3,??? - ???? ??? ?????-9z-ZKPkhnSw.mp3,??? - ???? ??? ?????,20140116.0,1629014.0,8932.0,473.0,4.798830509,???,???,15941,pop,2,БиС,https://www.youtube.com/watch?v=9z-ZKPkhnSw
323,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9zanN5PQh64.npy,9zanN5PQh64.npy,9zanN5PQh64,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/black/9zanN5PQh64.mp3,9zanN5PQh64.mp3,IMMORTAL - Mighty Ravendark (OFFICIAL LYRIC VIDEO)-9zanN5PQh64.mp3,IMMORTAL - Mighty Ravendark (OFFICIAL LYRIC VIDEO),20180702.0,324083.0,8152.0,171.0,4.916577339,Immortal,Immortal,1276,black,6,Immortal,https://www.youtube.com/watch?v=9zanN5PQh64
324,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//9zCqKyBBG0o.npy,9zCqKyBBG0o.npy,9zCqKyBBG0o,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/9zCqKyBBG0o.mp3,9zCqKyBBG0o.mp3,Cypress Hill - Insane in the Brain-9zCqKyBBG0o.mp3,Cypress Hill - Insane in the Brain,20071005.0,339104.0,420.0,19.0,4.8268795010000005,,,1979,hop,5,Cypress Hill,https://www.youtube.com/watch?v=9zCqKyBBG0o
325,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//a1jZYIqYEoY.npy,a1jZYIqYEoY.npy,a1jZYIqYEoY,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/punk/a1jZYIqYEoY.mp3,a1jZYIqYEoY.mp3,Teen Idols - 20 below-a1jZYIqYEoY.mp3,Teen Idols - 20 below,20080313.0,78613.0,285.0,9.0,4.877551079,Teen Idols,Teen Idols,16878,punk,3,Teen Idols,https://www.youtube.com/watch?v=a1jZYIqYEoY
326,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//a2JnqF7w94U.npy,a2JnqF7w94U.npy,a2JnqF7w94U,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/hop/a2JnqF7w94U.mp3,a2JnqF7w94U.mp3,??? - ??????? ???????? ????-a2JnqF7w94U.mp3,??? - ??????? ???????? ????,20111217.0,4777.0,53.0,1.0,4.925925732,,,17420,hop,5,РЖБ,https://www.youtube.com/watch?v=a2JnqF7w94U
327,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicFeatures//A2qo1x9rcCc.npy,A2qo1x9rcCc.npy,A2qo1x9rcCc,D:/PostGraduateStudy/DataScience/MusicRecommander/music/MusicDownload/country/A2qo1x9rcCc.mp3,A2qo1x9rcCc.mp3,Dwight Yoakam - Fast As You-A2qo1x9rcCc.mp3,Dwight Yoakam - Fast As You,20091026.0,8104702.0,32077.0,1403.0,4.83247757,Dwight Yoakam,Dwight Yoakam,14509,country,7,Dwight Yoakam,https://www.youtube.com/watch?v=A2qo1x9rcCc
