artistID,style,styleID,name,youtube_url
12921,pop,2,Amaral,https://www.youtube.com/watch?v=bQzVNk6HCYI
13666,pop,2,Los Fresones Rebeldes,https://www.youtube.com/watch?v=5mfvhreMLHs
14688,pop,2,Terranova,https://www.youtube.com/watch?v=uWarRfskN9s
14925,pop,2,Hombres G,https://www.youtube.com/watch?v=4iJJCaSyoSw
15995,pop,2,IRA,https://www.youtube.com/watch?v=bspOdr8tg6Y
16863,pop,2,Duncan Dhu,https://www.youtube.com/watch?v=H1eAvX-8g08
16888,punk,3,Long Tall Texans,https://www.youtube.com/watch?v=A_luGCxZQ6M
17703,pop,2,Esplendor Geométrico,https://www.youtube.com/watch?v=B42TN8Zi0D4
17816,punk,3,Os Catalépticos,https://www.youtube.com/watch?v=2HnJtsNqObY
18571,punk,3,Frantic Flintstones,https://www.youtube.com/watch?v=Gh965evQ78g
18637,punk,3,The Quakes,https://www.youtube.com/watch?v=VkDZv1704h8
97,pop,2,Duffy,https://www.youtube.com/watch?v=C0jp8jpVUfA
313,pop,2,Allison Iraheta,https://www.youtube.com/watch?v=DNug27GjhT0
346,pop,2,Lena,https://www.youtube.com/watch?v=8QSgNM9yNjo
634,pop,2,Μιχάλης Χατζηγιάννης,https://www.youtube.com/watch?v=D2Z6evebWcs
636,pop,2,Ivi Adamou,https://www.youtube.com/watch?v=Pedf_OQmcmI
640,pop,2,Άννα Βισση,https://www.youtube.com/watch?v=ykieAsZsvOE
644,pop,2,Inna,https://www.youtube.com/watch?v=OfS1jFck8YQ
647,pop,2,Eleftheria Eleftheriou,https://www.youtube.com/watch?v=-9VMlly-SUY
648,folk,4,Antonis Remos,https://www.youtube.com/watch?v=pOl8YiSXitI
655,pop,2,Jessy Matador,https://www.youtube.com/watch?v=VrjMaxX02wA
657,pop,2,Paolo Meneguzzi,https://www.youtube.com/watch?v=fYR1YouJlBk
667,rock,0,Evridiki,https://www.youtube.com/watch?v=11SdME43tEw
675,rock,0,Despoina Olympiou,https://www.youtube.com/watch?v=Ekx8mT-fR80
891,pop,2,Jewel,https://www.youtube.com/watch?v=0wBDDAZkNtk
1458,pop,2,Miranda Cosgrove,https://www.youtube.com/watch?v=c1hYnNy_bDg
2548,pop,2,Wanessa,https://www.youtube.com/watch?v=3pd56d7kSVM
2607,pop,2,The Script,https://www.youtube.com/watch?v=mk48xRzuNvA
2645,pop,2,Alexander Rybak,https://www.youtube.com/watch?v=uiH4BFTELME
2659,rock,0,Modà,https://www.youtube.com/watch?v=0V5px6b_pu0
3367,rock,0,Cinema Bizarre,https://www.youtube.com/watch?v=kpYfZVJJ32w
3500,pop,2,Edyta Górniak,https://www.youtube.com/watch?v=jXiMiwmkWhk
5151,pop,2,ZAZ,https://www.youtube.com/watch?v=7X9kpHB7Aow
5244,rock,0,Toque Profundo,https://www.youtube.com/watch?v=g8K9LhtKBjA
5553,rock,0,Cary Brothers,https://www.youtube.com/watch?v=DKOqDcpyB7o
5726,pop,2,Donkeyboy,https://www.youtube.com/watch?v=0zRIH7Bnlvo
11728,pop,2,Erik Hassle,https://www.youtube.com/watch?v=7I9eMdyoux4
12037,pop,2,Alessandra Maestrini,https://www.youtube.com/watch?v=5KLm5LKuNgg
14265,rock,0,Tan Bionica,https://www.youtube.com/watch?v=CR2ZJu8P_VI
15914,pop,2,Supernova,https://www.youtube.com/watch?v=CKXSxPR7dyk
16671,pop,2,Kids of 88,https://www.youtube.com/watch?v=1cnifqa9LEw
462,pop,2,Blue,https://www.youtube.com/watch?v=RkWQDDv_qdg
465,pop,2,Jessica Simpson,https://www.youtube.com/watch?v=ICr8I39kDJg
646,pop,2,RBD,https://www.youtube.com/watch?v=Erql0HMDLVs
788,pop,2,Fey,https://www.youtube.com/watch?v=FJqF70dgV1k
789,pop,2,Dannii Minogue,https://www.youtube.com/watch?v=1FjDPMife_Y
794,pop,2,A*Teens,https://www.youtube.com/watch?v=ggiUMDccO0Y
798,pop,2,Geri Halliwell,https://www.youtube.com/watch?v=qqXUpe3jlkA
801,pop,2,5ive,https://www.youtube.com/watch?v=RDvg6WljCd8
5235,pop,2,Andrés Calamaro,https://www.youtube.com/watch?v=UCF9oHXhDMU
18441,pop,2,Tiffany Thornton,https://www.youtube.com/watch?v=fEeoXHk0ArM
599,rock,0,David Bowie,https://www.youtube.com/watch?v=sI66hcu9fIs
860,rock,0,Stone Temple Pilots,https://www.youtube.com/watch?v=yjJL9DGU7Gg
861,punk,3,Killing Joke,https://www.youtube.com/watch?v=pB9xf8zl_wQ
863,punk,3,The Velvet Underground,https://www.youtube.com/watch?v=3qK82JvRY5s
1062,pop,2,Ladytron,https://www.youtube.com/watch?v=JTTwlAT_AwU
2542,pop,2,My Bloody Valentine,https://www.youtube.com/watch?v=FyYMzEplnfU
3364,punk,3,Fugazi,https://www.youtube.com/watch?v=cMOAXm94VWo
3449,rock,0,Eat Your Make-Up,https://www.youtube.com/watch?v=9FVUQi-f3-c
5603,metal,1,Prong,https://www.youtube.com/watch?v=Cl-5TrGakWY
6130,rock,0,Filter,https://www.youtube.com/watch?v=h8MAHQhKe7Q
12515,metal,1,Lard,https://www.youtube.com/watch?v=g245nF7znI0
155,pop,2,Robbie Williams,https://www.youtube.com/watch?v=iy4mXZN1Zzk
292,pop,2,Christina Aguilera,https://www.youtube.com/watch?v=3Q2j5ApzSqs
329,pop,2,Justin Timberlake,https://www.youtube.com/watch?v=oWgTqLCLE8k
350,pop,2,Monrose,https://www.youtube.com/watch?v=GgC7hfI6lUI
352,pop,2,Cheryl Cole,https://www.youtube.com/watch?v=53CwqbP85hc
354,pop,2,Sarah Connor,https://www.youtube.com/watch?v=1gDbpWC_9pE
455,pop,2,Backstreet Boys,https://www.youtube.com/watch?v=k-fHexausaY
476,pop,2,M. Pokora,https://www.youtube.com/watch?v=NAJaI8uR9cw
906,pop,2,Girls Aloud,https://www.youtube.com/watch?v=k5Z4hBzd6I0
911,pop,2,Rachel Stevens,https://www.youtube.com/watch?v=2uFE6U5wHFo
919,metal,1,Savatage,https://www.youtube.com/watch?v=mOKoLiOkWWQ
922,metal,1,Bruce Dickinson,https://www.youtube.com/watch?v=X8TVaBs-TDo
925,metal,1,Andre Matos,https://www.youtube.com/watch?v=2GK4lPWpCSg
926,metal,1,Shaaman,https://www.youtube.com/watch?v=Kg7q2IaTAXk
927,metal,1,Hangar,https://www.youtube.com/watch?v=tMiFKb1APTM
929,metal,1,Viper,https://www.youtube.com/watch?v=tsfnuyyjaB0
931,metal,1,Dr. Sin,https://www.youtube.com/watch?v=5Z70-Z6V0DU
934,metal,1,Angel Dust,https://www.youtube.com/watch?v=8VNGRgKJicM
935,rock,0,Bittencourt Project,https://www.youtube.com/watch?v=oqtJ4rvMyrA
943,metal,1,Nevermore,https://www.youtube.com/watch?v=mT_oPFNJwEM
614,rock,0,Pearl Jam,https://www.youtube.com/watch?v=S_wFqbC15h4
976,rock,0,Agressiva 69,https://www.youtube.com/watch?v=5Rhj45D7yjU
1246,rock,0,Panic! At the Disco,https://www.youtube.com/watch?v=UKserM-i0_A
7187,rock,0,Hard-Fi,https://www.youtube.com/watch?v=ch6qy0qdifc
2531,pop,2,Morrissey,https://www.youtube.com/watch?v=rjeMWCa716E
2624,rock,0,Frank Zappa,https://www.youtube.com/watch?v=RGQxI0G6mKk
4214,punk,3,Angry Samoans,https://www.youtube.com/watch?v=cxS7a7GDqt0
907,pop,2,Timbaland,https://www.youtube.com/watch?v=ZSM3w1v-A_Y
2526,rock,0,Sunrise Avenue,https://www.youtube.com/watch?v=77ey1aWDnyY
30,pop,2,And One,https://www.youtube.com/watch?v=MrFm4hBQfeA
56,pop,2,Daft Punk,https://www.youtube.com/watch?v=a5uQMwRMHcs
72,pop,2,Depeche Mode,https://www.youtube.com/watch?v=aGSKrC7dGcY
757,pop,2,Crystal Castles,https://www.youtube.com/watch?v=OCwm08sTA5U
1060,pop,2,Bonanza Banzai,https://www.youtube.com/watch?v=Lk47FUeSIuk
1061,hop,5,Recoil,https://www.youtube.com/watch?v=ebppvoBlK_E
1063,pop,2,Fake,https://www.youtube.com/watch?v=6mbrvq40psc
1064,pop,2,Hubert Kah,https://www.youtube.com/watch?v=D2BiTQhz2Aw
1065,pop,2,Sally Shapiro,https://www.youtube.com/watch?v=Qe_yCI8I34I
1067,pop,2,Red Flag,https://www.youtube.com/watch?v=zdr0AjxcibM
1068,pop,2,Cook Da Books,https://www.youtube.com/watch?v=5hYXy6yQPo0
1069,pop,2,The Frozen Autumn,https://www.youtube.com/watch?v=0X5hi-aZRXQ
1074,pop,2,Cause & Effect,https://www.youtube.com/watch?v=AtOyUIiGxeY
1076,pop,2,Wham!,https://www.youtube.com/watch?v=pIgZ7gMze7A
1080,pop,2,Dark Phenomenon,https://www.youtube.com/watch?v=lzbqVD8lwx0
1084,pop,2,Provision,https://www.youtube.com/watch?v=QcCBRszORec
3441,pop,2,Peter Murphy,https://www.youtube.com/watch?v=bpz2AWu4PZg
5483,pop,2,Composition Of Sound,https://www.youtube.com/watch?v=bUdwkS7w8lk
1094,pop,2,Kent,https://www.youtube.com/watch?v=hUz_9tUD1TQ
418,rock,0,Sigur Rós,https://www.youtube.com/watch?v=mZTb8WxEW78
964,rock,0,The Mars Volta,https://www.youtube.com/watch?v=neSQgkEy_xQ
1109,rock,0,Yann Tiersen,https://www.youtube.com/watch?v=hl3VS7Vn97I
1110,rock,0,Rush,https://www.youtube.com/watch?v=auLBLk4ibAk
1111,folk,4,Tenhi,https://www.youtube.com/watch?v=diIyLIFgH24
1116,rock,0,Incubus,https://www.youtube.com/watch?v=fgT9zGkiLig
1119,rock,0,Faith No More,https://www.youtube.com/watch?v=ZG_k5CSYKhg
1125,rock,0,Los Jaivas,https://www.youtube.com/watch?v=WI6KH4nsmBU
1137,folk,4,Kuervos del Sur,https://www.youtube.com/watch?v=EF2lSz54q1E
3481,rock,0,Yes,https://www.youtube.com/watch?v=SVOuYquXuuc
4123,rock,0,Mike Oldfield,https://www.youtube.com/watch?v=gAkOb6cFCrs
1154,rock,0,The Pillows,https://www.youtube.com/watch?v=J1w5vN_QpqY
212,folk,4,Bob Dylan,https://www.youtube.com/watch?v=dxLMr784l0Q
4285,metal,1,Arcturus,https://www.youtube.com/watch?v=2uWIg5hI7hE
6546,rock,0,Die So Fluid,https://www.youtube.com/watch?v=8zUjmmsrxSQ
13217,pop,2,Elizabeth & The Catapult,https://www.youtube.com/watch?v=5jmD0_WwWSQ
687,punk,3,All Time Low,https://www.youtube.com/watch?v=bcFmoZhtyR0
7,pop,2,Marilyn Manson,https://www.youtube.com/watch?v=F7cPgonpbwo
267,black,6,Nas,https://www.youtube.com/watch?v=qY4kaMNakRg
271,black,6,Mos Def,https://www.youtube.com/watch?v=01yUzXQctcM
276,black,6,Gang Starr,https://www.youtube.com/watch?v=c5XvKZvafD0
617,black,6,The Roots,https://www.youtube.com/watch?v=55NUqrrBccw
619,black,6,A Tribe Called Quest,https://www.youtube.com/watch?v=ApAptlFJkhM
1210,black,6,Saul Williams,https://www.youtube.com/watch?v=zDMtaIcrfQ0
1618,black,6,Hieroglyphics,https://www.youtube.com/watch?v=bZTAtJBssAI
1622,black,6,De La Soul,https://www.youtube.com/watch?v=7vDVDo9w20w
1636,black,6,Jedi Mind Tricks,https://www.youtube.com/watch?v=USO9VDdkQG0
1963,black,6,MF DOOM,https://www.youtube.com/watch?v=CRHyBwNtkLA
2251,black,6,N.W.A,https://www.youtube.com/watch?v=TMZi25Pq3T8
2698,black,6,Public Enemy,https://www.youtube.com/watch?v=pCx5Std7mCo
2903,black,6,Chino XL,https://www.youtube.com/watch?v=d9rA02Spl7Y
2909,black,6,Canibus,https://www.youtube.com/watch?v=ur8tuo629ys
2915,black,6,Kool G Rap,https://www.youtube.com/watch?v=zp5EOREHcuY
2931,black,6,Talib Kweli,https://www.youtube.com/watch?v=1SFAIryH0Hs
3227,black,6,Wu-Tang Clan,https://www.youtube.com/watch?v=twa-Q6HRwH8
4585,black,6,Method Man,https://www.youtube.com/watch?v=ZN1LHhDQMv0
6321,black,6,The Pharcyde,https://www.youtube.com/watch?v=48OYTEZQR9U
8929,black,6,Del tha Funkee Homosapien,https://www.youtube.com/watch?v=111sOx1YLWM
10556,black,6,Cannibal Ox,https://www.youtube.com/watch?v=FBJghl_wmto
10859,pop,2,Orgy,https://www.youtube.com/watch?v=aJZTfl3DmCU
12755,black,6,Slum Village,https://www.youtube.com/watch?v=EGZRu0BfNHU
1066,pop,2,Ayria,https://www.youtube.com/watch?v=PedT2bm_4EQ
1300,pop,2,Blutengel,https://www.youtube.com/watch?v=w1G-9WUgptY
1704,pop,2,Unheilig,https://www.youtube.com/watch?v=1YOovPkiMrk
3184,pop,2,L'Âme Immortelle,https://www.youtube.com/watch?v=5D30kYmf-rw
3188,pop,2,Terminal Choice,https://www.youtube.com/watch?v=XyZH7Wv1cmA
3190,pop,2,Suicidal Romance,https://www.youtube.com/watch?v=sDywfHTPRik
4317,pop,2,Melotron,https://www.youtube.com/watch?v=jAihD-3Owys
5584,pop,2,Miss Construction,https://www.youtube.com/watch?v=GiYrxiEy9fk
7604,pop,2,Schelmish,https://www.youtube.com/watch?v=8aXxcPAzdQA
8405,pop,2,Schandmaul,https://www.youtube.com/watch?v=3dqmzyt9tZw
9978,pop,2,Subway to Sally,https://www.youtube.com/watch?v=lXBHpw73ZQQ
32,pop,2,Covenant,https://www.youtube.com/watch?v=QHmVlm7kOB0
34,pop,2,Icon of Coil,https://www.youtube.com/watch?v=b1yUP0l-b_M
81,hop,5,Portishead,https://www.youtube.com/watch?v=4qQyUi4zfDs
238,hop,5,Massive Attack,https://www.youtube.com/watch?v=u7K72X4eo_s
386,pop,2,Cascada,https://www.youtube.com/watch?v=nO2yxP8vDmQ
535,pop,2,Sophie Ellis-Bextor,https://www.youtube.com/watch?v=hAx6mYeC6pY
870,rock,0,Skeletal Family,https://www.youtube.com/watch?v=41AqlPjc-Wc
875,rock,0,Bauhaus,https://www.youtube.com/watch?v=OKRJfIPiJGY
886,pop,2,Dragonette,https://www.youtube.com/watch?v=wQwJOVOtZpY
980,pop,2,Yelle,https://www.youtube.com/watch?v=eoWK4rV3INY
1155,pop,2,Hot Chip,https://www.youtube.com/watch?v=RRWMmU89FrU
1534,rock,0,The Sisters of Mercy,https://www.youtube.com/watch?v=pgifFdi8eio
2432,rock,0,Porcelain and the Tramps,https://www.youtube.com/watch?v=Fl9PNVrpCjY
3087,rock,0,Dope Stars Inc.,https://www.youtube.com/watch?v=0__j1xdzboc
3431,rock,0,Alien Sex Fiend,https://www.youtube.com/watch?v=_nA7KZF94wk
3432,rock,0,Christian Death,https://www.youtube.com/watch?v=WCqaXfFJD9c
3564,rock,0,Helalyn Flowers,https://www.youtube.com/watch?v=RYdDMfO7Olg
5113,rock,0,Cinema Strange,https://www.youtube.com/watch?v=7yHgDtbQmFQ
9242,metal,1,Kittie,https://www.youtube.com/watch?v=j2-5VAmOAz8
821,metal,1,Amon Amarth,https://www.youtube.com/watch?v=edBYB1VCV0k
954,metal,1,Kreator,https://www.youtube.com/watch?v=mUv8GxrqXPk
959,rock,0,Queen,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
1261,metal,1,Sodom,https://www.youtube.com/watch?v=h-x59ON5Q88
1341,metal,1,Flotsam and Jetsam,https://www.youtube.com/watch?v=1Y8xaIdJ03w
1347,metal,1,Sabaton,https://www.youtube.com/watch?v=hZNeastYxEc
1362,metal,1,Mekong Delta,https://www.youtube.com/watch?v=7FSrqt_QwnU
1365,metal,1,Vicious Rumors,https://www.youtube.com/watch?v=XpbjTaqY_WY
1373,metal,1,Agent Steel,https://www.youtube.com/watch?v=4JUaJrPIfaE
1524,metal,1,Hirax,https://www.youtube.com/watch?v=iXh2KmyB3Ow
1531,metal,1,Venom,https://www.youtube.com/watch?v=fHmzFVDjVnM
2015,metal,1,Axenstar,https://www.youtube.com/watch?v=UPrPI_eEqIA
6752,metal,1,Biomechanical,https://www.youtube.com/watch?v=wzgfoqpxJLg
10585,metal,1,Turisas,https://www.youtube.com/watch?v=JLo02AquUCs
14308,metal,1,Evil Masquerade,https://www.youtube.com/watch?v=6sK-AHyb3JY
16637,metal,1,Watchtower,https://www.youtube.com/watch?v=Puvj3V7OKDk
16661,metal,1,Dismember,https://www.youtube.com/watch?v=2gtUcFRGmWI
64,hop,5,Röyksopp,https://www.youtube.com/watch?v=3-2et6_HgSU
65,rock,0,Coldplay,https://www.youtube.com/watch?v=RB-RcX5DS5A
172,rock,0,Garbage,https://www.youtube.com/watch?v=2GhPUAVgHZc
176,rock,0,Scorpions,https://www.youtube.com/watch?v=UCxgbOBVSfM
199,rock,0,Arcade Fire,https://www.youtube.com/watch?v=Pf76BXoq5yg
202,rock,0,CAKE,https://www.youtube.com/watch?v=gASM80WaBZM
207,rock,0,Arctic Monkeys,https://www.youtube.com/watch?v=bpOSxM0rNPM
210,rock,0,Bloc Party,https://www.youtube.com/watch?v=vdkmhquF60o
419,rock,0,Tokyo Police Club,https://www.youtube.com/watch?v=2e7QR-SekHI
424,rock,0,The Strokes,https://www.youtube.com/watch?v=jrmtySpO3Fs
425,rock,0,Yeah Yeah Yeahs,https://www.youtube.com/watch?v=auzfTPp4moA
446,rock,0,Ra Ra Riot,https://www.youtube.com/watch?v=ZpvGu3szE24
451,folk,4,Local Natives,https://www.youtube.com/watch?v=3nWhtM6XgOc
472,rock,0,3 Doors Down,https://www.youtube.com/watch?v=xPU8OAjjS4k
480,hop,5,Guf,https://www.youtube.com/watch?v=D7KW8me9c4A
533,rock,0,Oasis,https://www.youtube.com/watch?v=6hzrDeceEKc
542,rock,0,Pitty,https://www.youtube.com/watch?v=DP3j6hgS4VY
554,rock,0,The Kinks,https://www.youtube.com/watch?v=fOGMRnKl5co
585,rock,0,Chuck Berry,https://www.youtube.com/watch?v=T38v3-SSGcM
622,folk,4,Sufjan Stevens,https://www.youtube.com/watch?v=Sa07NDPRQuc
630,rock,0,Neil Young,https://www.youtube.com/watch?v=pO8kTRv4l3o
716,rock,0,Kaiser Chiefs,https://www.youtube.com/watch?v=s9SMV7DPlSU
717,rock,0,Electric Light Orchestra,https://www.youtube.com/watch?v=swYdKF1MpWg
718,rock,0,Johnny Cash,https://www.youtube.com/watch?v=vt1Pwfnh5pc
724,metal,1,Ozzy Osbourne,https://www.youtube.com/watch?v=QJqsxFLAZdU
823,metal,1,August Burns Red,https://www.youtube.com/watch?v=0sWKKKNRV90
841,metal,1,Slayer,https://www.youtube.com/watch?v=wDk6fvkEp2k
854,rock,0,Alice in Chains,https://www.youtube.com/watch?v=Nco_kh8xJDs
859,rock,0,Pixies,https://www.youtube.com/watch?v=5iC0YXspJRM
868,rock,0,The Doors,https://www.youtube.com/watch?v=lS-af9Q-zvQ
936,metal,1,Kamelot,https://www.youtube.com/watch?v=HLR5k8jedyc
973,folk,4,Hevia,https://www.youtube.com/watch?v=qUA3sdyZ_Pw
977,rock,0,At the Drive-In,https://www.youtube.com/watch?v=7NYbojdoAQE
982,rock,0,Foo Fighters,https://www.youtube.com/watch?v=eBG7P-K-r1Y
1097,folk,4,Patrick Wolf,https://www.youtube.com/watch?v=OX7syKIcQfg
1126,rock,0,Noir Désir,https://www.youtube.com/watch?v=yA3vx6a4uqM
1160,rock,0,Roy Orbison,https://www.youtube.com/watch?v=ssXAkg0bV6o
1239,rock,0,Weezer,https://www.youtube.com/watch?v=erG5rgNYSdk
1275,metal,1,Samael,https://www.youtube.com/watch?v=dgTnzgEtG3w
1376,rock,0,White Lies,https://www.youtube.com/watch?v=vz50W0hM0XE
1413,rock,0,Genesis,https://www.youtube.com/watch?v=epOBenUjIHw
1414,rock,0,Paul McCartney,https://www.youtube.com/watch?v=CWYlWvtEyio
1426,rock,0,The Jimi Hendrix Experience,https://www.youtube.com/watch?v=K38uTI0EHCI
1512,rock,0,The Last Shadow Puppets,https://www.youtube.com/watch?v=VPsyynjHpbY
1605,hop,5,Black Milk,https://www.youtube.com/watch?v=DQ6PsHme0Do
1608,hop,5,UGK,https://www.youtube.com/watch?v=vJ7P3dG8MmY
1633,folk,4,Fleet Foxes,https://www.youtube.com/watch?v=DT-dxG4WWf4
1639,rock,0,Jimi Hendrix,https://www.youtube.com/watch?v=K38uTI0EHCI
1766,folk,4,Little Joy,https://www.youtube.com/watch?v=dGHbOZBSv18
1784,hop,5,Бумбокс,https://www.youtube.com/watch?v=zEvQUgqYBbA
1787,hop,5,UNKLE,https://www.youtube.com/watch?v=1pwCgBhvck8
1814,rock,0,Sex Pistols,https://www.youtube.com/watch?v=94DNV6oM8HU
1824,hop,5,Zero 7,https://www.youtube.com/watch?v=5tZlu4wP4pw
1952,hop,5,Raekwon,https://www.youtube.com/watch?v=m-2klRHBvxo
1969,hop,5,Prefuse 73,https://www.youtube.com/watch?v=fJY7BMzx7Iw
2083,hop,5,M.I.A.,https://www.youtube.com/watch?v=ewRjZoRtu0Y
2312,folk,4,Ahmet Kaya,https://www.youtube.com/watch?v=1miwaIZwJbk
2598,hop,5,will.i.am,https://www.youtube.com/watch?v=kYtGl1dX5qI
2668,hop,5,Amon Tobin,https://www.youtube.com/watch?v=DrNkQtiSKFw
2716,hop,5,DJ Shadow,https://www.youtube.com/watch?v=8gJ3HzBbdxI
2831,hop,5,The Dust Brothers,https://www.youtube.com/watch?v=JhR2kuxlIaE
2835,metal,1,Serj Tankian,https://www.youtube.com/watch?v=dGWQqRyO8gA
2969,metal,1,Wintersun,https://www.youtube.com/watch?v=tnhdJVh9iIY
3132,hop,5,DJ Krush,https://www.youtube.com/watch?v=T4UGCga_aww
3164,hop,5,Flunk,https://www.youtube.com/watch?v=JDCVYbrWn9Q
3685,hop,5,Why?,https://www.youtube.com/watch?v=8cl0NdCtze4
4247,hop,5,Audio Bullys,https://www.youtube.com/watch?v=9yD0KEi554c
4316,hop,5,Tricky,https://www.youtube.com/watch?v=E3R_3h6zQEs
4853,hop,5,Cujo,https://www.youtube.com/watch?v=1UAZUlsHEYc
5040,hop,5,Necro,https://www.youtube.com/watch?v=cNrMKoqrt9U
5200,hop,5,Kid Loco,https://www.youtube.com/watch?v=UYbschG2xlI
5947,hop,5,LMFAO,https://www.youtube.com/watch?v=KQ6zr6kCPj8
6226,hop,5,N*E*R*D,https://www.youtube.com/watch?v=Zmxd2r4cIqY
6568,hop,5,Khia,https://www.youtube.com/watch?v=zCI9CucVIrE
6581,hop,5,RJD2,https://www.youtube.com/watch?v=rVqAdIMQZlk
6618,hop,5,D12,https://www.youtube.com/watch?v=BaAC-xmX3Fc
6620,hop,5,Young Buck,https://www.youtube.com/watch?v=1X_nq-kK7pU
6627,hop,5,Stat Quo,https://www.youtube.com/watch?v=AF-ALz2Jm5A
7493,hop,5,Luke Vibert,https://www.youtube.com/watch?v=cmoFNya6P4Q
7686,folk,4,Tunng,https://www.youtube.com/watch?v=M_Fk9oMI81g
8178,hop,5,Lil' Kim,https://www.youtube.com/watch?v=M8QbVQv8hT8
8626,hop,5,Алина Сиппс,https://www.youtube.com/watch?v=sOWMvKPPZxU
9901,hop,5,Rick Ross,https://www.youtube.com/watch?v=Ssn-dTmx_XM
9902,hop,5,Young Jeezy,https://www.youtube.com/watch?v=oirRY7StQ8M
10524,hop,5,Death in Vegas,https://www.youtube.com/watch?v=oR_pxawRvng
11023,folk,4,Xavier Rudd,https://www.youtube.com/watch?v=0E1bNmyPWww
11743,folk,4,Slow Club,https://www.youtube.com/watch?v=8u7FZizsZn8
13044,folk,4,Silver Jews,https://www.youtube.com/watch?v=jKl4Wpu75W0
14802,hop,5,Fettes Brot,https://www.youtube.com/watch?v=tcV7VN3l3bY
15883,hop,5,Yasume,https://www.youtube.com/watch?v=GdRorB3bes4
17286,hop,5,Shawnna,https://www.youtube.com/watch?v=b4ssKAlS1E0
17294,hop,5,Sixtoo,https://www.youtube.com/watch?v=jYQKPEIJTMo
17420,hop,5,РЖБ,https://www.youtube.com/watch?v=a2JnqF7w94U
18198,hop,5,Noon,https://www.youtube.com/watch?v=L_9kWiygSHc
18316,hop,5,Nedry,https://www.youtube.com/watch?v=elnOS72Crr8
295,hop,5,Beyoncé,https://www.youtube.com/watch?v=VyR7yoDBQSg
310,folk,4,Nelly Furtado,https://www.youtube.com/watch?v=0J3vgcE5i2o
314,hop,5,Ciara,https://www.youtube.com/watch?v=Dh-ULbQmmF8
317,hop,5,Keri Hilson,https://www.youtube.com/watch?v=6cBZBeNfxwI
330,hop,5,T.I.,https://www.youtube.com/watch?v=koVHN6eO4Xg
364,country,7,Sugarland,https://www.youtube.com/watch?v=fNVUTgd4pio
892,country,7,Dixie Chicks,https://www.youtube.com/watch?v=U9sraruD8ho
1447,country,7,Lady Antebellum,https://www.youtube.com/watch?v=eM213aMKTHg
1449,hop,5,Pitbull,https://www.youtube.com/watch?v=UpAGwL79OPI
1459,country,7,Carrie Underwood,https://www.youtube.com/watch?v=-Py8OWAMkns
1460,country,7,Rednex,https://www.youtube.com/watch?v=mOYZaiDZ7BM
1462,country,7,Gloriana,https://www.youtube.com/watch?v=H5d4HUx3who
1683,country,7,Jennette McCurdy,https://www.youtube.com/watch?v=-4k9ovLfKV8
1694,country,7,Dolly Parton,https://www.youtube.com/watch?v=D_7btgvr9LU
2392,country,7,Jessie James,https://www.youtube.com/watch?v=R0wy2UrfDuA
2456,country,7,Dierks Bentley,https://www.youtube.com/watch?v=Y_8Cm_s9CyQ
2982,country,7,The Band Perry,https://www.youtube.com/watch?v=Aw8W6hYGZ0E
3383,country,7,Victor e Leo,https://www.youtube.com/watch?v=DURGfr1oh30
3584,country,7,Jason Aldean,https://www.youtube.com/watch?v=pVQeYloq04g
3585,country,7,Blake Shelton,https://www.youtube.com/watch?v=IhkPcplBvO8
3587,country,7,Gary Allan,https://www.youtube.com/watch?v=9VrZTa7XmT8
3605,country,7,Lee Ann Womack,https://www.youtube.com/watch?v=8n_aXqjDrlI
3670,hop,5,Matisyahu,https://www.youtube.com/watch?v=7JjMGXz9P6Y
3708,hop,5,Asher Roth,https://www.youtube.com/watch?v=2sDyoNVDWMs
3712,hop,5,The Lonely Island,https://www.youtube.com/watch?v=lQlIhraqL7o
4474,country,7,Luan Santana,https://www.youtube.com/watch?v=zFjqdEplaHc
4883,hop,5,TLC,https://www.youtube.com/watch?v=wej_bvC2lFQ
5266,country,7,Kellie Pickler,https://www.youtube.com/watch?v=-5Ri8GY57SI
5988,hop,5,Nelly,https://www.youtube.com/watch?v=8WYHDfJDPDc
6140,country,7,John Denver,https://www.youtube.com/watch?v=c0dvabcWVo0
11890,hop,5,Iyaz,https://www.youtube.com/watch?v=BfP55GUzaxc
13543,hop,5,Nina Sky,https://www.youtube.com/watch?v=lYbMvAB66KM
1617,hop,5,Nappy Roots,https://www.youtube.com/watch?v=G2j6aHAq3Qw
2220,hop,5,Aaliyah,https://www.youtube.com/watch?v=aRcAvsZgjXA
3316,hop,5,Sean Paul,https://www.youtube.com/watch?v=mlf4bidp2yc
6376,hop,5,Missy Elliott,https://www.youtube.com/watch?v=FPoKiGQzbSQ
6631,hop,5,Fabolous,https://www.youtube.com/watch?v=GyL4fSuBbLc
8184,hop,5,Fugees,https://www.youtube.com/watch?v=oKOtzIo-uYw
14436,hop,5,Lyrics Born,https://www.youtube.com/watch?v=k8ehmEuGiio
15101,hop,5,Lil Rob,https://www.youtube.com/watch?v=eNdmbhj7UhQ
1626,hop,5,Living Legends,https://www.youtube.com/watch?v=JO244gMTrBM
18707,hop,5,Blue Sky Black Death,https://www.youtube.com/watch?v=FShPacDYghA
470,folk,4,nevershoutnever!,https://www.youtube.com/watch?v=BHR4N3KwI0w
360,country,7,Shania Twain,https://www.youtube.com/watch?v=ZJL4UGSbeFg
